fileName,active,#commits,#commitsWithRename,diff(#commitsWR-#commits)
core/src/main/java/hudson/scm/SCM.java,1,2,2,0
core/src/main/java/hudson/scm/SCMDescriptor.java,0,0,0,0
core/src/main/java/hudson/scm/SCMRevisionState.java,0,0,0,0
core/src/main/java/hudson/scm/SCMS.java,0,0,0,0
core/src/main/java/hudson/search/CollectionSearchIndex.java,0,0,0,0
core/src/main/java/hudson/search/FixedSet.java,0,0,0,0
core/src/main/java/hudson/search/ParsedQuickSilver.java,0,0,0,0
core/src/main/java/hudson/search/QuickSilver.java,0,0,0,0
core/src/main/java/hudson/search/Search.java,0,0,0,0
core/src/main/java/hudson/search/SearchableModelObject.java,0,0,0,0
core/src/main/java/hudson/search/SearchIndex.java,0,0,0,0
core/src/main/java/hudson/search/SearchIndexBuilder.java,0,0,0,0
core/src/main/java/hudson/search/SearchItem.java,0,0,0,0
core/src/main/java/hudson/search/SearchItems.java,0,0,0,0
core/src/main/java/hudson/search/SuggestedItem.java,0,0,0,0
core/src/main/java/hudson/search/UnionSearchIndex.java,0,0,0,0
core/src/main/java/hudson/security/AbstractPasswordBasedSecurityRealm.java,1,3,3,0
core/src/main/java/hudson/security/AccessControlled.java,0,0,0,0
core/src/main/java/hudson/security/AccessDeniedException2.java,0,0,0,0
core/src/main/java/hudson/security/AccessDeniedHandlerImpl.java,0,0,0,0
core/src/main/java/hudson/security/ACL.java,0,0,0,0
core/src/main/java/hudson/security/AuthenticationManagerProxy.java,0,0,0,0
core/src/main/java/hudson/security/AuthenticationProcessingFilter2.java,1,1,1,0
core/src/main/java/hudson/security/AuthorizationMatrixProperty.java,1,1,1,0
core/src/main/java/hudson/security/AuthorizationStrategy.java,0,0,0,0
core/src/main/java/hudson/security/BasicAuthenticationFilter.java,1,2,2,0
core/src/main/java/hudson/security/captcha/CaptchaSupport.java,0,0,0,0
core/src/main/java/hudson/security/captcha/CaptchaSupportDescriptor.java,0,0,0,0
core/src/main/java/hudson/security/ChainedServletFilter.java,0,0,0,0
core/src/main/java/hudson/security/CliAuthenticator.java,0,0,0,0
core/src/main/java/hudson/security/ContainerAuthentication.java,0,0,0,0
core/src/main/java/hudson/security/csrf/CrumbFilter.java,0,0,0,0
core/src/main/java/hudson/security/csrf/CrumbIssuer.java,0,0,0,0
core/src/main/java/hudson/security/csrf/CrumbIssuerDescriptor.java,0,0,0,0
